latitude,longitude,crime_type,time_of_crime,population_density,median_income,education_level,unemployment_rate,proximity_to_transport,proximity_to_parks,proximity_to_schools,proximity_to_bars,historical_crime_data,poverty_rate,housing_density,police_stations,patrol_routes,response_time,weather_conditions
22.65124339,78.76065191,Assault,10-09-2023 00:00,303,96585,0.841280066,0.032054086,0.896279407,0.498329998,0.093378317,0.61512971,20,0.481449038,0.183156759,1,18,28.32354961,Fog
18.78389195,91.1859315,Robbery,18-02-2023 13:00,368,41900,0.973046242,0.067794194,0.533106245,0.741742411,0.119158168,0.069280965,35,0.338575607,0.533834394,1,8,1.773750605,Snow
35.8606128,84.37011735,Robbery,16-06-2023 04:00,423,71407,0.845081671,0.102661468,0.484395139,0.313063913,0.817784653,0.377095973,42,0.220920743,0.844270453,2,3,17.62818571,Clear
30.74749741,79.69206646,Theft,21-12-2023 03:00,469,90556,0.162228391,0.027702862,0.4631677,0.104097454,0.441969474,0.456268533,30,0.152088445,0.958880652,2,14,29.98666348,Snow
30.2609777,96.09515185,Burglary,24-03-2023 21:00,391,66361,0.345509298,0.039329365,0.959044988,0.825256537,0.802869388,0.718236006,35,0.105307323,0.168620041,6,5,4.47623404,Clear
34.7886164,85.6306579,Vandalism,09-04-2023 16:00,462,52821,0.831188159,0.183179381,0.940818676,0.009822662,0.000150381,0.784042585,21,0.272686523,0.06807763,6,13,10.62316365,Snow
10.83593511,71.5842664,Assault,19-11-2023 02:00,493,47086,0.553895934,0.174510518,0.216487922,0.873131132,0.11502808,0.005162746,47,0.314308429,0.741926931,4,16,16.31235153,Thunderstorm
24.52402012,80.33389859,Theft,05-01-2023 08:00,275,30613,0.776185797,0.024460422,0.094991749,0.106497539,0.368343264,0.5986645,37,0.187923543,0.142016008,9,15,1.792026969,Rain
25.46670121,91.00034462,Theft,07-04-2023 21:00,139,71246,0.777783267,0.055799581,0.054383171,0.125700955,0.397657201,0.029745051,23,0.369380129,0.251543417,8,3,22.65162434,Clear
36.48854225,88.42678778,Robbery,12-08-2023 19:00,51,23702,0.071087901,0.127116868,0.357663352,0.166228864,0.833757881,0.835455186,32,0.352511107,0.485026451,7,18,28.7315299,Clear
16.93070778,94.94877166,Burglary,06-10-2023 01:00,455,57717,0.342406566,0.05195073,0.417542851,0.148343009,0.509782498,0.24003936,33,0.222980021,0.251911725,9,17,15.64720117,Clear
15.43220037,75.69975736,Assault,06-12-2023 02:00,459,68813,0.479021505,0.000416776,0.247675744,0.794779052,0.917964534,0.333131225,0,0.312875191,0.571889988,4,10,20.05787638,Thunderstorm
11.32858311,90.31507589,Vandalism,03-01-2023 09:00,188,60412,0.945224722,0.140242913,0.920225073,0.810981364,0.424697706,0.232941417,20,0.222815835,0.369747165,5,6,10.40835666,Clear
8.879745184,81.57434358,Vandalism,29-11-2023 04:00,170,96032,0.898228801,0.038615715,0.837154004,0.169467987,0.066963853,0.867772927,19,0.038844608,0.769638875,5,6,12.04792444,Fog
35.54225605,84.90676559,Vandalism,29-06-2023 22:00,475,73682,0.423031983,0.064991109,0.744463074,0.112517621,0.457962045,0.300684496,15,0.375819118,0.147232141,4,11,15.01174531,Rain
27.96156316,96.08286775,Burglary,16-03-2023 05:00,63,94213,0.095665927,0.056787287,0.483896397,0.57248063,0.411008784,0.742121322,17,0.43630565,0.041491049,8,11,10.91670661,Rain
31.32646503,96.79308918,Vandalism,10-05-2023 16:00,229,72105,0.404542287,0.03047384,0.886495768,0.699706957,0.549457252,0.612968676,25,0.131698406,0.638847709,1,9,10.76542875,Thunderstorm
16.62651909,93.34461524,Burglary,29-11-2023 00:00,372,46401,0.535903333,0.027137021,0.945187355,0.559039858,0.639829154,0.862721484,15,0.337691369,0.493861536,3,4,2.58328167,Clear
25.52317685,78.62154467,Assault,21-01-2023 02:00,260,31508,0.904397191,0.028982699,0.887672,0.027689866,0.05890447,0.197761141,4,0.088322702,0.51809249,3,17,17.09477416,Rain
10.26749377,94.10963449,Theft,11-02-2023 12:00,262,94408,0.294879267,0.193498337,0.261361228,0.766088253,0.617529433,0.517221579,8,0.074759086,0.317079439,5,13,1.564614234,Rain
22.5803258,86.8112489,Burglary,05-12-2023 15:00,185,26899,0.308864146,0.145370177,0.864227374,0.714190216,0.13227367,0.833670206,23,0.119237688,0.800351538,3,12,25.7461421,Clear
36.94285808,80.69890567,Robbery,01-10-2023 04:00,346,20922,0.627183235,0.188015076,0.350367112,0.717259575,0.431813184,0.610598033,2,0.301063552,0.240790126,2,7,8.732927961,Fog
33.99395316,69.1472606,Robbery,27-04-2023 10:00,362,56509,0.505191555,0.114307986,0.123268223,0.207213229,0.892330173,0.012254803,37,0.169183864,0.862074301,5,5,22.22496048,Snow
18.27424139,90.66475404,Robbery,08-11-2023 19:00,391,46546,0.195868959,0.066201752,0.743622399,0.070282708,0.133836528,0.253564093,46,0.079902464,0.203176433,9,9,2.081065666,Thunderstorm
36.47784851,82.81169352,Robbery,18-03-2023 05:00,87,27102,0.144727249,0.03278537,0.808884561,0.997284423,0.208759507,0.684347652,25,0.065005142,0.698029937,8,11,15.28245795,Rain
15.16568749,91.13532303,Vandalism,31-05-2023 01:00,480,73473,0.48949721,0.096671259,0.986780763,0.477797233,0.423018763,0.611589106,44,0.432807302,0.713648581,6,5,21.8250226,Rain
36.12010961,90.01706802,Vandalism,25-04-2023 13:00,261,52705,0.779390956,0.098679702,0.480957484,0.726242742,0.060393871,0.896482625,37,0.013115825,0.5403096,1,8,4.939776655,Clear
35.88822898,91.35152388,Theft,27-09-2023 06:00,233,41267,0.778831252,0.155493965,0.251022538,0.096417378,0.286276614,0.925518055,22,0.205539879,0.9314015,2,14,26.65676581,Clear
31.73671555,76.90907895,Burglary,30-03-2023 15:00,440,92709,0.975803687,0.105687897,0.065391521,0.504932264,0.077469128,0.800315567,22,0.197933227,0.912287052,5,18,15.04317657,Clear
26.80907976,91.56339895,Assault,17-07-2023 15:00,50,70626,0.382718198,0.038970069,0.413183569,0.504096659,0.477043621,0.183638997,27,0.376910942,0.163319298,9,4,25.40689792,Fog
33.92920863,84.18119742,Theft,19-10-2023 05:00,442,85271,0.391989327,0.162838141,0.577428625,0.122858013,0.573378725,0.371996089,3,0.283146821,0.372946732,6,2,5.658573295,Snow
16.95619231,81.96845767,Vandalism,28-05-2023 16:00,263,97224,0.001819495,0.029583203,0.496498082,0.351607645,0.749282356,0.964685611,7,0.336238547,0.260235071,1,17,12.68106134,Thunderstorm
33.18915182,87.88118927,Theft,24-06-2023 02:00,429,41319,0.829917365,0.105782802,0.162787649,0.891463339,0.92323938,0.483825903,10,0.412549055,0.570125399,9,12,5.57865861,Clear
26.4419994,68.72580941,Assault,24-11-2023 23:00,289,96568,0.646628444,0.00849384,0.37154547,0.690214926,0.437620894,0.333998723,17,0.37685132,0.840574998,4,2,16.68451491,Snow
8.786516247,71.09788271,Burglary,10-06-2023 21:00,215,23450,0.769922119,0.073836189,0.917906446,0.7316708,0.627809952,0.961997442,37,0.083864583,0.35628272,3,15,9.916870159,Fog
18.53921872,76.6607968,Robbery,11-11-2023 02:00,224,43190,0.4706232,0.134374634,0.45929386,0.878288792,0.060068291,0.699519223,6,0.270765056,0.516892962,7,17,14.97240029,Thunderstorm
12.72571314,96.90161022,Theft,25-06-2023 10:00,282,91209,0.920193489,0.027741702,0.512223446,0.310285599,0.475313828,0.696442533,39,0.207611329,0.049272958,1,15,17.48470947,Snow
37.06941818,72.19455132,Burglary,16-03-2023 23:00,475,41254,0.029113798,0.104975998,0.471911619,0.789944703,0.870007363,0.412364573,0,0.451523986,0.024194371,1,2,13.61692736,Clear
22.36841297,77.78647161,Theft,03-08-2023 16:00,398,83608,0.115281183,0.107767834,0.384715263,0.096538723,0.592278687,0.093512597,3,0.217777341,0.367602543,5,1,21.35510481,Fog
22.92382787,69.5958548,Assault,13-02-2023 06:00,113,45139,0.376017335,0.181871022,0.060627091,0.577548732,0.375101413,0.983495512,15,0.463541521,0.752606133,4,15,14.3620653,Snow
27.07259748,77.80617819,Assault,28-06-2023 05:00,107,51743,0.085105908,0.093325875,0.229184508,0.534148076,0.08924627,0.08480088,44,0.030422324,0.214682156,7,11,17.33283859,Rain
19.1626705,77.48556019,Vandalism,29-09-2023 09:00,150,36018,0.087887882,0.015670177,0.499997836,0.4311922,0.498585879,0.665968818,16,0.062897775,0.369331055,7,9,7.444272127,Rain
12.39748793,95.84145011,Robbery,01-10-2023 12:00,89,90744,0.566872679,0.029187459,0.584432831,0.209169155,0.918703317,0.051109279,15,0.018150194,0.145794354,1,14,28.84296458,Fog
32.40583781,92.86301475,Assault,27-03-2023 22:00,243,75776,0.21612202,0.055121728,0.47813796,0.427526514,0.073894228,0.014322947,0,0.347260472,0.073327357,1,11,9.877647531,Clear
13.94355903,79.31499162,Robbery,08-12-2023 14:00,485,44570,0.626535211,0.159790804,0.363892774,0.844283139,0.530871419,0.009938385,32,0.214303528,0.639740236,4,17,12.71827474,Clear
23.33051429,68.8257334,Vandalism,11-06-2023 00:00,239,86404,0.929399822,0.051021666,0.803497471,0.730703374,0.426323285,0.942434495,0,0.47602,0.715177879,1,13,13.67026416,Thunderstorm
14.95005725,92.44921164,Robbery,01-03-2023 19:00,415,50162,0.82388221,0.121885858,0.694765613,0.440603233,0.759463859,0.462162012,11,0.20584409,0.090944193,3,4,25.90568821,Clear
11.25705895,87.45370999,Theft,26-02-2023 13:00,247,36050,0.248430388,0.015676338,0.945420151,0.967588681,0.151150476,0.602029723,24,0.143385329,0.939082904,7,14,29.49280636,Snow
33.57599231,72.56427937,Vandalism,02-07-2023 20:00,492,47132,0.089662926,0.040429084,0.027735566,0.785291916,0.171195277,0.141320737,27,0.292597302,0.182383059,2,17,27.40227746,Snow
36.80924908,97.28488824,Burglary,30-10-2023 06:00,397,55918,0.950192468,0.123828565,0.74407945,0.044260618,0.716004351,0.48773287,49,0.417468685,0.509017618,1,12,13.6027376,Snow
36.45637202,71.03683972,Burglary,03-08-2023 00:00,401,56359,0.994495931,0.019627751,0.061375869,0.750736524,0.679957513,0.518803384,17,0.362843856,0.459909134,2,10,19.52638689,Thunderstorm
34.87142058,93.50645607,Robbery,10-02-2023 22:00,474,20523,0.374494899,0.143108518,0.290979438,0.71853778,0.517682794,0.152643443,30,0.35200872,0.14171148,8,13,14.81968029,Snow
31.00218211,76.72199861,Assault,23-10-2023 00:00,123,46303,0.460677261,0.089820041,0.917101968,0.049220655,0.004558071,0.458026692,19,0.027091047,0.724489237,8,13,6.338953667,Thunderstorm
18.12783844,80.85585656,Assault,20-06-2023 05:00,231,74986,0.145333661,0.05591505,0.775355296,0.926557266,0.855664776,0.886518097,44,0.259504289,0.667088638,2,15,3.615076312,Rain
10.76816059,91.40687623,Assault,28-09-2023 02:00,426,41818,0.710180793,0.17478005,0.662019162,0.467038863,0.987397673,0.575197886,27,0.329959268,0.957157572,7,13,11.258206,Clear
20.29144221,87.95099483,Assault,30-09-2023 04:00,57,78537,0.421833607,0.134631629,0.399696472,0.239127498,0.667444207,0.185953348,12,0.489306105,0.111435531,2,14,26.28333813,Thunderstorm
15.18123695,95.57942617,Assault,27-02-2023 21:00,405,93664,0.803015145,0.012836876,0.049827549,0.448225791,0.933227946,0.955321396,10,0.308513243,0.626433541,3,11,17.28832326,Thunderstorm
12.26863893,86.29941154,Assault,23-12-2023 09:00,481,21058,0.577296711,0.134039528,0.260252805,0.833780467,0.757814603,0.892847344,9,0.245655272,0.891849571,2,1,6.166032221,Clear
9.960073708,70.96583773,Vandalism,24-02-2023 10:00,247,49098,0.042783809,0.039675847,0.480868817,0.25050582,0.684161923,0.927006785,9,0.299243778,0.824481207,9,19,17.53056314,Snow
29.58735543,94.01175864,Assault,15-11-2023 09:00,219,44500,0.334954541,0.184051783,0.422778393,0.914092793,0.351263496,0.78091714,45,0.383635898,0.885510966,5,8,12.30207842,Fog
8.733681792,90.63625688,Vandalism,21-09-2023 10:00,334,64102,0.808596171,0.030746398,0.458132511,0.064739809,0.079659665,0.561359661,36,0.124182039,0.019095444,6,14,18.53589284,Snow
30.90095786,88.95780421,Theft,06-02-2023 21:00,296,96931,0.688113881,0.123337911,0.030310929,0.089357084,0.032170891,0.775767896,25,0.374392657,0.068293242,2,6,17.7409487,Clear
12.69084205,69.67439294,Theft,28-07-2023 00:00,428,44443,0.632531947,0.048481301,0.633074105,0.599324058,0.450561534,0.619413633,28,0.221439038,0.813844206,5,12,3.258876182,Snow
10.72204481,79.70932642,Assault,22-07-2023 11:00,391,80364,0.672504642,0.188433296,0.450965582,0.509796955,0.459535742,0.005694456,19,0.017406239,0.862994024,3,2,5.031568663,Clear
11.0164086,73.00586951,Theft,15-08-2023 03:00,317,21703,0.605036876,0.064893439,0.016788718,0.67150508,0.386185243,0.116282125,3,0.06583554,0.999627918,8,19,29.59827879,Clear
28.02379597,92.18178452,Assault,05-02-2023 01:00,53,85749,0.641124327,0.117927313,0.939213342,0.043445928,0.029923014,0.109545645,31,0.312244058,0.979620902,7,9,13.38698622,Snow
15.56472253,88.62548865,Vandalism,25-04-2023 02:00,324,41273,0.620421105,0.025901875,0.197700423,0.260242369,0.199345237,0.553863181,22,0.113439018,0.111649205,3,1,4.44509213,Snow
20.67975243,93.9741736,Burglary,12-05-2023 01:00,469,85280,0.53342794,0.095874411,0.169589595,0.703144681,0.1365145,0.695735028,45,0.458596269,0.428942288,1,1,3.256830114,Rain
24.67516871,96.42065063,Robbery,01-10-2023 17:00,96,97931,0.757747125,0.121767258,0.755094045,0.344401568,0.012738602,0.939352553,29,0.383879967,0.371387133,4,14,10.80921425,Snow
33.52809428,90.8001051,Theft,04-05-2023 05:00,411,64962,0.369492564,0.154139238,0.348663155,0.304654673,0.619133564,0.901227624,32,0.48166466,0.281161247,4,15,15.8743674,Thunderstorm
29.62969247,97.23102934,Assault,12-11-2023 05:00,195,54173,0.475238339,0.111413499,0.61154838,0.819776963,0.098945965,0.597834429,32,0.005262406,0.820435538,4,11,24.1790218,Rain
16.29357483,86.11275766,Vandalism,05-03-2023 16:00,161,91536,0.401449557,0.14071977,0.005966141,0.796063062,0.148389536,0.571213603,38,0.430329789,0.631870082,7,16,6.267735026,Rain
12.23929774,69.18789739,Vandalism,01-01-2023 05:00,205,55371,0.209210491,0.171816301,0.431433894,0.744990939,0.099113163,0.068314688,29,0.453953792,0.98665286,4,5,5.471989336,Rain
10.01693016,68.51756939,Theft,03-02-2023 05:00,104,88261,0.321888962,0.059711349,0.024834012,0.627625416,0.764665409,0.771211559,47,0.482341391,0.70468241,3,11,16.25967756,Clear
17.20668013,78.12364354,Burglary,19-01-2023 18:00,161,65038,0.055015078,0.068033387,0.209561852,0.954405144,0.883378403,0.265958989,30,0.288179319,0.65131041,9,17,5.326939655,Clear
16.05384996,92.22772137,Theft,18-01-2023 12:00,251,97931,0.325527634,0.00591477,0.194717414,0.021056996,0.11879403,0.917916358,41,0.219171483,0.891816048,2,12,21.21642418,Snow
21.71930455,93.4777469,Assault,26-12-2023 09:00,453,32074,0.390583093,0.110852363,0.970926759,0.1526431,0.615664933,0.221205563,14,0.208654777,0.152483307,2,5,5.044518164,Fog
28.351815,96.25180709,Vandalism,21-01-2023 04:00,249,31763,0.093384098,0.194306186,0.302413086,0.459888279,0.619688645,0.696322409,39,0.23732389,0.813791766,4,1,20.84699319,Fog
28.71226301,70.00805903,Assault,21-11-2023 21:00,121,23764,0.22045513,0.14722054,0.839251386,0.280689843,0.281326491,0.112293536,37,0.33482183,0.208188683,4,5,28.27702857,Snow
16.67875032,69.40593355,Theft,16-02-2023 02:00,407,36839,0.249541747,0.198517104,0.420756581,0.293359343,0.588513225,0.493882466,4,0.398464443,0.218321055,3,7,12.61807064,Rain
19.49386711,94.85920937,Assault,10-08-2023 20:00,477,41597,0.227470208,0.090870415,0.86212933,0.980296266,0.433281749,0.148980897,41,0.039651816,0.437154782,6,6,4.762931492,Clear
13.68960808,77.03786826,Vandalism,27-09-2023 04:00,478,67105,0.350221702,0.149494716,0.662787229,0.044220485,0.107645249,0.842685431,20,0.134752874,0.403650054,4,10,29.44419037,Clear
31.42552896,84.44903084,Theft,17-12-2023 04:00,160,94072,0.144876105,0.032241654,0.007092425,0.025897873,0.958247066,0.614007103,23,0.367516002,0.679796685,8,17,17.26100853,Thunderstorm
10.05996383,96.88563507,Vandalism,13-11-2023 18:00,224,66998,0.731501357,0.084401293,0.111600225,0.935144855,0.678635443,0.977240335,16,0.231464184,0.003564157,8,11,19.3212603,Clear
28.75231946,79.83314207,Assault,23-07-2023 06:00,212,79072,0.342654855,0.128722775,0.031345007,0.160090041,0.95395951,0.141024528,22,0.113594584,0.829787699,8,17,24.80326591,Rain
31.13790556,87.61003197,Burglary,23-07-2023 19:00,211,90130,0.122365234,0.090062412,0.090445055,0.042977282,0.151023307,0.856101101,6,0.229349403,0.218667376,7,19,21.13861483,Rain
31.10030081,79.84577121,Assault,20-10-2023 21:00,124,62947,0.593599781,0.005944437,0.22031407,0.458545279,0.794153678,0.73431015,24,0.410771182,0.31262484,4,10,13.76795164,Rain
15.97513888,90.60810367,Vandalism,03-10-2023 18:00,425,41958,0.179648175,0.063368522,0.785582688,0.88189057,0.420625818,0.387212854,27,0.09965982,0.814616074,2,9,15.92231413,Rain
19.31534363,83.56204146,Assault,02-09-2023 09:00,375,66132,0.058056321,0.135213551,0.733680631,0.306064737,0.929686147,0.017902218,23,0.45852699,0.764701199,2,10,17.1262429,Fog
25.55790935,75.05942794,Burglary,11-03-2023 15:00,352,60512,0.163292142,0.079038744,0.244713556,0.932251451,0.686990957,0.735968471,42,0.270590561,0.440950107,2,3,13.91545197,Snow
16.36639955,76.04926877,Theft,02-05-2023 02:00,466,66856,0.419994812,0.089680989,0.390422942,0.865276153,0.147165443,0.098147934,6,0.216527559,0.502157085,8,9,21.58379688,Snow
19.22890174,75.66113493,Theft,11-10-2023 22:00,261,43320,0.693508972,0.171235835,0.859487935,0.280417883,0.032474578,0.808943374,29,0.09385122,0.227899586,5,8,14.49981719,Snow
14.15398498,83.69698562,Vandalism,24-09-2023 11:00,473,74342,0.641500885,0.053878166,0.072321159,0.435439192,0.125622242,0.798494034,5,0.135439751,0.159127933,7,13,7.587740605,Thunderstorm
21.82779181,88.70343817,Burglary,12-10-2023 06:00,464,86661,0.005205979,0.123186323,0.564815759,0.923738067,0.712689777,0.215727204,16,0.175248796,0.395325689,7,8,8.648239751,Snow
9.702679197,95.91390107,Robbery,02-10-2023 12:00,273,97639,0.793290653,0.169154111,0.115028063,0.123286779,0.010541814,0.96590864,45,0.393373842,0.802704923,1,14,25.75593898,Rain
31.75403983,88.43676009,Theft,18-01-2023 03:00,417,79827,0.335687778,0.161430125,0.994054726,0.061893336,0.4782645,0.792901919,7,0.241650313,0.370235176,2,10,5.208943865,Clear
10.64712825,90.98895033,Theft,04-04-2023 10:00,225,96586,0.679715691,0.047744733,0.441646152,0.188719602,0.553053323,0.604589968,0,0.423122017,0.680183304,8,4,8.600131015,Clear
23.54998635,73.04953519,Robbery,15-07-2023 22:00,435,56773,0.032673172,0.010217954,0.915271285,0.225621273,0.812267582,0.73495134,10,0.41857461,0.433043156,6,14,21.16004599,Snow
17.35885491,79.06003491,Assault,17-06-2023 13:00,466,74148,0.393788243,0.055365558,0.152982712,0.179389013,0.44659485,0.468313725,44,0.492197403,0.299018252,3,5,1.610623945,Clear
25.26425411,80.22376044,Vandalism,22-01-2023 12:00,432,78108,0.019610501,0.035280681,0.990306173,0.031712067,0.005486695,0.092847035,7,0.407691771,0.454378598,7,4,24.21736366,Thunderstorm
36.41545355,88.21094074,Assault,13-10-2023 16:00,154,25887,0.816345535,0.00554215,0.059303934,0.717658927,0.21878218,0.636930254,45,0.017528573,0.786180242,9,18,18.02929845,Clear
27.25065114,76.76963491,Robbery,27-11-2023 12:00,419,63966,0.186967181,0.060872329,0.058922322,0.161951946,0.047554293,0.416228531,35,0.128890624,0.11214217,9,10,8.454848517,Thunderstorm
9.432583124,76.9864533,Burglary,31-10-2023 04:00,241,88620,0.674547908,0.104162278,0.823237136,0.455388959,0.980952405,0.978857906,1,0.1252249,0.810671518,4,4,12.1458633,Rain
20.96775123,78.52755223,Theft,16-08-2023 19:00,169,39216,0.277066163,0.130063796,0.776592242,0.120388358,0.638422335,0.063345025,8,0.045004465,0.600879956,9,17,17.98473679,Rain
23.29249209,91.84185099,Assault,01-05-2023 10:00,351,21803,0.135351114,0.075579047,0.247936789,0.365518111,0.001920028,0.160511979,27,0.0972408,0.879423555,4,12,14.15085826,Rain
24.05638285,85.02338964,Assault,02-02-2023 07:00,233,22410,0.930295339,0.040856584,0.246845921,0.397467625,0.038529195,0.900349693,43,0.344242593,0.097224081,2,1,27.70549952,Thunderstorm
28.29666131,70.3056243,Theft,06-03-2023 15:00,160,52039,0.595024616,0.113861207,0.47265508,0.912985976,0.225522033,0.486992569,29,0.069369018,0.487461831,1,19,28.62931898,Clear
16.50580605,70.39261072,Theft,09-12-2023 05:00,424,58144,0.890631047,0.150473261,0.943602539,0.705316756,0.778855522,0.193135451,37,0.348847865,0.948276854,1,14,9.213810345,Clear
12.16272851,78.97870747,Burglary,05-01-2023 13:00,370,69560,0.306599402,0.138990338,0.625886525,0.906142174,0.399019185,0.312666864,38,0.111382926,0.216468373,9,17,2.728366908,Rain
19.86612976,90.56111778,Vandalism,18-06-2023 10:00,407,88464,0.829835334,0.171396911,0.832529657,0.489096332,0.505362511,0.076299946,15,0.482559418,0.506126885,4,3,7.028960378,Snow
36.32704711,88.2784244,Assault,03-04-2023 23:00,200,92347,0.941682333,0.052773405,0.867103422,0.169341649,0.872508775,0.633911121,43,0.411614124,0.090707838,8,4,3.420793448,Clear
13.86422204,88.84388299,Vandalism,04-06-2023 13:00,461,78231,0.395183827,0.100601966,0.134449393,0.409633244,0.891242927,0.920080545,43,0.188133894,0.811158139,1,2,10.43456742,Thunderstorm
34.79633148,90.57925494,Burglary,12-02-2023 15:00,55,96446,0.904131051,0.097687481,0.578808531,0.593678488,0.427838213,0.570198025,12,0.409508338,0.819201968,2,1,20.80155816,Fog
24.27913374,76.51357449,Assault,16-07-2023 08:00,415,43516,0.335085743,0.064316517,0.986940777,0.541245165,0.760159478,0.64198186,12,0.218300855,0.141199589,3,14,25.81402942,Thunderstorm
21.74181351,84.16390906,Theft,10-03-2023 13:00,85,62392,0.324599999,0.137284197,0.095645266,0.896305492,0.234175809,0.292804369,42,0.456591538,0.622900147,8,11,18.0221763,Thunderstorm
34.15560918,84.02023236,Theft,15-03-2023 19:00,415,58655,0.995732672,0.026846841,0.443546442,0.592377796,0.1751864,0.708418999,20,0.31427608,0.282064557,9,7,17.05832644,Rain
21.79123568,89.77123228,Vandalism,29-04-2023 02:00,341,31134,0.952410448,0.161029827,0.764853318,0.256630821,0.976294287,0.915169523,22,0.12440661,0.504590655,1,5,15.82280039,Thunderstorm
29.54569499,96.13630767,Robbery,11-09-2023 02:00,174,33406,0.228618346,0.007323835,0.989577062,0.95258633,0.638201011,0.046371895,39,0.026796804,0.59714581,8,2,20.0161714,Clear
20.05153939,76.24510538,Robbery,19-09-2023 03:00,154,94094,0.837202027,0.07763597,0.119716105,0.173926168,0.657287463,0.21728084,32,0.141151963,0.303816664,6,12,7.962417608,Snow
34.79809627,91.34315301,Robbery,25-08-2023 23:00,245,92352,0.342457878,0.121464069,0.404439301,0.476438265,0.877837881,0.936628875,48,0.392976717,0.41798744,5,6,15.79701607,Fog
28.54873059,87.43713707,Vandalism,06-05-2023 11:00,206,50190,0.979243374,0.084872817,0.752960562,0.887650512,0.027034402,0.804973194,36,0.366738414,0.768860261,6,16,22.21447088,Clear
28.82896398,85.10096962,Burglary,10-02-2023 06:00,141,57512,0.849817629,0.131138429,0.594079939,0.709921841,0.285888388,0.070257249,39,0.3384724,0.480827553,3,3,14.1063276,Snow
17.96943573,90.80397753,Assault,26-06-2023 10:00,301,75988,0.904919301,0.007760123,0.878653067,0.535382427,0.719170017,0.232932032,3,0.482110092,0.193157549,5,17,19.02341991,Snow
30.49793637,95.76015127,Robbery,18-10-2023 04:00,187,91886,0.573673511,0.173432102,0.102146691,0.687828053,0.454623191,0.365193976,2,0.387145716,0.330553372,7,10,28.32888618,Thunderstorm
26.97298282,69.17505854,Theft,10-10-2023 05:00,349,99676,0.294151352,0.015531425,0.542512561,0.4377935,0.94286896,0.319290831,10,0.459540154,0.275299348,9,13,1.641359114,Fog
15.40859198,72.418823,Assault,28-03-2023 00:00,181,25860,0.197525006,0.057549264,0.609193913,0.396805882,0.450574496,0.051267819,21,0.296053629,0.160144297,9,11,17.40024732,Rain
13.08773362,90.25921588,Theft,15-11-2023 11:00,157,29019,0.527871921,0.058673783,0.81426454,0.62783804,0.127032218,0.170716648,20,0.106223288,0.785529565,8,12,14.95170612,Fog
31.65463106,70.55508664,Robbery,01-07-2023 23:00,445,70641,0.671515725,0.002362727,0.845622559,0.737008232,0.907300266,0.2823699,23,0.208220447,0.41276437,4,15,28.88584554,Clear
36.40766481,83.22242443,Robbery,15-06-2023 06:00,485,29147,0.741788635,0.018804776,0.47416506,0.937460225,0.005116773,0.153133648,37,0.232348826,0.607577353,5,10,10.32746422,Clear
21.77765376,74.54192076,Burglary,06-04-2023 09:00,156,87672,0.170383213,0.170376786,0.604324906,0.836545547,0.758763495,0.827451702,28,0.113749718,0.828420046,6,6,29.31062039,Fog
25.65673763,76.13686412,Assault,25-05-2023 14:00,284,66322,0.535887993,0.15516297,0.007852729,0.960692506,0.008337658,0.520412431,30,0.057463288,0.394528317,2,4,29.82373711,Clear
33.44550121,88.66392615,Theft,04-01-2023 05:00,182,97633,0.43610982,0.147598696,0.689029024,0.115886123,0.463215047,0.221447323,35,0.454145652,0.354003315,6,3,20.39905817,Fog
21.75092484,68.98464826,Burglary,17-01-2023 09:00,207,86646,0.208224211,0.137859241,0.015446075,0.989473466,0.2055467,0.847724711,20,0.218239542,0.585183438,6,7,20.14235922,Snow
36.19473472,93.68825924,Assault,07-11-2023 13:00,366,91468,0.552962317,0.014906017,0.647088366,0.200301787,0.951662854,0.76066666,49,0.415839002,0.483214807,1,6,20.86884956,Clear
25.21193393,81.12323339,Theft,06-11-2023 02:00,478,73455,0.275913722,0.059731487,0.505896047,0.080903923,0.396740496,0.386277369,38,0.451371783,0.115228392,4,14,27.00007528,Rain
32.36639992,82.82012351,Burglary,13-01-2023 17:00,52,72256,0.535054557,0.001314656,0.954059719,0.656810503,0.030952824,0.841209204,47,0.425807966,0.520091847,4,14,26.8922958,Snow
34.93823658,83.92340534,Robbery,16-12-2023 00:00,119,23405,0.200109345,0.012104204,0.163074014,0.673487288,0.776794373,0.637448572,16,0.099100373,0.980891113,3,3,21.47809413,Fog
32.21329551,87.01444783,Burglary,10-05-2023 05:00,97,94151,0.899942537,0.007577519,0.383776728,0.973822258,0.316583949,0.623459418,24,0.240550919,0.037157734,4,15,27.22098949,Thunderstorm
13.05490233,78.20429799,Assault,28-12-2023 20:00,254,70622,0.338102825,0.039786801,0.857297547,0.771023686,0.63945834,0.103918126,31,0.179827804,0.311392041,2,7,21.98517612,Clear
26.76383442,71.06244947,Assault,04-01-2023 07:00,195,72836,0.610334603,0.011256709,0.514095373,0.392658331,0.405228053,0.408204771,0,0.319933863,0.390360017,8,5,21.69114059,Snow
20.03428035,77.42850284,Theft,03-07-2023 23:00,129,27142,0.121932987,0.003376757,0.814624336,0.600105413,0.438514092,0.07141437,16,0.228724814,0.596508732,1,14,28.9196815,Clear
10.2312182,73.02656406,Theft,03-07-2023 20:00,234,46907,0.630017193,0.048982946,0.507425451,0.609454347,0.263796443,0.400912732,22,0.392682155,0.705208706,4,19,8.305669927,Snow
